//X Y Z Rf Gf Bf Intensity
7817
-6.46937990 -0.96146500 8.80292988 0.47451 0.584314 0.647059 15.000000
-2.26618004 -2.46885991 12.19929981 0.509804 0.529412 0.6 15.000000
-5.25508022 0.15334500 10.30420017 0.537255 0.54902 0.521569 15.000000
-6.39338017 0.91938299 8.49170017 0.419608 0.47451 0.541176 15.000000
-6.12350988 0.15392300 8.61513042 0.6 0.611765 0.603922 15.000000
-6.09769011 0.30266300 8.58813000 0.431373 0.482353 0.537255 15.000000
0.68045598 0.63906199 9.74514961 0.458824 0.403922 0.329412 15.000000
-5.70633984 0.12181900 8.71994019 0.619608 0.631373 0.658824 15.000000
-2.33561993 1.55381000 10.16030025 0.458824 0.521569 0.584314 15.000000
0.23519200 -0.11397300 10.96949959 0.431373 0.419608 0.403922 15.000000
-1.86952996 1.95750999 10.53079987 0.321569 0.364706 0.384314 15.000000
-4.51320982 0.31935301 10.40620041 0.564706 0.556863 0.576471 15.000000
0.86024898 2.17491007 9.42794037 0.341176 0.364706 0.431373 15.000000
-0.71724403 1.77786005 10.78859997 0.447059 0.447059 0.419608 15.000000
-4.44454002 0.29505599 10.42000008 0.54902 0.564706 0.576471 15.000000
-4.51297998 0.42944300 10.37860012 0.54902 0.564706 0.576471 15.000000
-4.15360022 -0.89287001 10.72799969 0.67451 0.686275 0.647059 15.000000
-3.76783991 0.35659599 10.53520012 0.494118 0.541176 0.513725 15.000000
1.34464002 2.06901002 9.56182003 0.376471 0.427451 0.482353 15.000000
-3.00896001 0.26950100 10.36520004 0.454902 0.458824 0.47451 15.000000
-3.00687003 0.43806601 10.33300018 0.482353 0.494118 0.501961 15.000000
-2.55862999 0.25556099 10.44779968 0.568627 0.592157 0.576471 15.000000
-1.46775997 0.48429599 10.90400028 0.54902 0.537255 0.509804 15.000000
-1.10709000 0.35660699 11.00640011 0.541176 0.54902 0.529412 15.000000
-6.59182978 1.16764998 8.34710026 0.619608 0.603922 0.568627 15.000000
-0.72948498 0.37259400 11.06400013 0.529412 0.537255 0.486275 15.000000
-3.37158990 0.75904799 10.17640018 0.541176 0.564706 0.556863 15.000000
-0.63175100 0.25920901 11.11470032 0.392157 0.294118 0.309804 15.000000
0.09181600 0.34708601 11.21399975 0.466667 0.494118 0.537255 15.000000
0.80920100 0.66990203 9.76778984 0.482353 0.392157 0.34902 15.000000
0.45471999 0.39725301 9.89632988 0.537255 0.576471 0.611765 15.000000
1.91714001 2.21954012 9.60851002 0.301961 0.321569 0.341176 15.000000
1.34022999 0.37310901 9.91866970 0.266667 0.313725 0.364706 15.000000
1.60491002 0.32127401 9.97459984 0.501961 0.501961 0.466667 15.000000
2.51827002 0.34962901 9.84164047 0.847059 0.941176 0.992157 15.000000
-6.83658981 0.32996699 8.47045040 0.584314 0.529412 0.529412 15.000000
-6.52548981 0.42100000 8.50761032 0.376471 0.411765 0.482353 15.000000
-5.76866007 0.51517898 10.13860035 0.258824 0.247059 0.286275 15.000000
-5.77659988 0.21979199 8.66611004 0.501961 0.466667 0.521569 15.000000
-5.24769020 0.56267798 10.21759987 0.466667 0.494118 0.486275 15.000000
-6.80265999 -2.43353009 11.17850018 0.639216 0.647059 0.713725 15.000000
-4.84669018 0.59938699 10.29860020 0.2 0.247059 0.294118 15.000000
-4.54483986 0.60967702 10.32590008 0.231373 0.286275 0.376471 15.000000
0.57529801 0.30660301 9.79553032 0.592157 0.603922 0.576471 15.000000
-3.93728995 0.63251501 10.55249977 0.176471 0.258824 0.34902 15.000000
-1.97630000 0.04731660 10.80220032 0.458824 0.4 0.368627 15.000000
-3.80712008 0.62650198 10.47039986 0.219608 0.282353 0.356863 15.000000
-0.48608300 1.54060996 10.86970043 0.254902 0.211765 0.203922 15.000000
-5.35771990 2.06825995 9.85939980 0.309804 0.376471 0.466667 15.000000
-3.18469000 0.83485401 10.13239956 0.67451 0.694118 0.686275 15.000000
-1.14036000 1.43225002 10.78829956 0.403922 0.384314 0.356863 15.000000
-3.81624007 0.67194301 10.42409992 0.447059 0.47451 0.509804 15.000000
-3.50109005 0.57637203 10.19849968 0.486275 0.564706 0.603922 15.000000
-4.76495981 2.17635989 10.01509953 0.176471 0.192157 0.27451 15.000000
-2.62972999 0.69520497 10.26119995 0.482353 0.466667 0.403922 15.000000
-2.16191006 0.61072898 10.39509964 0.521569 0.592157 0.631373 15.000000
-2.00770998 0.62184799 10.50170040 0.513725 0.564706 0.631373 15.000000
-2.13311005 -0.41015199 10.64159966 0.67451 0.611765 0.556863 15.000000
-5.13819981 -0.27645099 10.41240025 0.576471 0.568627 0.482353 15.000000
-1.04798996 0.75495601 10.90450001 0.47451 0.501961 0.537255 15.000000
-6.58438015 1.10105002 8.37417984 0.537255 0.513725 0.509804 15.000000
-5.93076992 0.48580101 8.60603046 0.4 0.329412 0.309804 15.000000
-0.30860701 0.77485597 11.02980042 0.411765 0.447059 0.486275 15.000000
-0.04686820 0.78231800 11.09539986 0.341176 0.411765 0.439216 15.000000
0.30516401 0.54818797 10.63790035 0.466667 0.494118 0.509804 15.000000
0.48764601 0.66554803 9.69005013 0.592157 0.6 0.584314 15.000000
-2.33347988 1.73337996 10.12059975 0.439216 0.529412 0.603922 15.000000
1.17118001 0.62120199 9.79878044 0.521569 0.529412 0.494118 15.000000
-5.20592022 1.33712995 10.09650040 0.537255 0.576471 0.564706 15.000000
-0.38893801 2.34266996 10.28180027 0.176471 0.219608 0.286275 15.000000
-6.57254982 0.59890199 8.46685982 0.584314 0.592157 0.556863 15.000000
-0.66038901 1.20244002 10.91310024 0.411765 0.439216 0.368627 15.000000
-6.56959009 0.75697201 8.42903042 0.592157 0.611765 0.584314 15.000000
-2.62112999 1.99477994 9.37359047 0.129412 0.211765 0.247059 15.000000
-6.20564985 1.84203994 8.27198029 0.184314 0.227451 0.247059 15.000000
-2.46973991 1.66262996 10.17609978 0.411765 0.458824 0.494118 15.000000
-5.12318993 1.25601006 10.11110020 0.294118 0.258824 0.254902 15.000000
-6.05118990 0.61600000 8.55284977 0.54902 0.576471 0.509804 15.000000
-3.24570990 0.98750502 10.17590046 0.521569 0.521569 0.47451 15.000000
-3.91075993 0.77944499 10.37740040 0.466667 0.494118 0.486275 15.000000
-1.28314996 1.19006002 10.80749989 0.337255 0.321569 0.356863 15.000000
0.49602601 -0.61907297 9.90217018 0.356863 0.309804 0.211765 15.000000
-3.62662005 0.89324802 10.37979984 0.376471 0.392157 0.4 15.000000
-5.78245020 0.94488502 9.78330040 0.403922 0.439216 0.439216 15.000000
-1.72890997 1.02060997 10.73869991 0.47451 0.482353 0.47451 15.000000
-3.14003992 0.99440801 10.13160038 0.458824 0.494118 0.537255 15.000000
0.26340699 1.69628000 10.77089977 0.282353 0.294118 0.309804 15.000000
-1.47511995 0.91260803 10.82730007 0.501961 0.529412 0.537255 15.000000
-0.67389297 0.93408698 10.95810032 0.454902 0.494118 0.509804 15.000000
-5.64521980 0.45209599 8.65408993 0.6 0.611765 0.584314 15.000000
-1.03459001 -1.86451995 12.45009995 0.294118 0.376471 0.458824 15.000000
0.41332901 0.75707197 9.86019039 0.458824 0.509804 0.537255 15.000000
0.46177599 0.81061602 9.79057980 0.47451 0.537255 0.564706 15.000000
0.74740702 0.24730000 9.83627033 0.537255 0.537255 0.458824 15.000000
1.26393998 0.81654203 9.79533958 0.494118 0.501961 0.419608 15.000000
-6.51178980 0.98055297 8.39824009 0.603922 0.631373 0.592157 15.000000
-0.02343260 -0.21486500 11.25590038 0.419608 0.439216 0.447059 15.000000
-6.35709000 0.86768001 8.50889015 0.109804 0.121569 0.294118 15.000000
-6.05173016 0.93392402 8.49421978 0.592157 0.611765 0.576471 15.000000
0.51604801 0.87622303 9.64470959 0.576471 0.584314 0.584314 15.000000
-5.62085009 1.21231997 10.02610016 0.431373 0.47451 0.494118 15.000000
-0.77566600 0.77562600 10.93449974 0.592157 0.592157 0.6 15.000000
-4.50043011 1.23082995 10.22200012 0.486275 0.501961 0.513725 15.000000
-3.53098989 -2.22474003 11.91959953 0.847059 0.956863 0.992157 15.000000
-4.20468998 1.11407006 10.29909992 0.47451 0.568627 0.556863 15.000000
-3.08758998 1.03681004 10.17029953 0.439216 0.458824 0.454902 15.000000
0.23664300 1.13692999 10.93459988 0.419608 0.47451 0.513725 15.000000
0.34424499 0.99285001 10.24860001 0.427451 0.47451 0.529412 15.000000
0.58029097 0.95355099 9.66351032 0.537255 0.54902 0.541176 15.000000
-5.48617983 -0.80865198 8.99804974 0.564706 0.54902 0.509804 15.000000
1.37497997 0.95913303 9.80210018 0.537255 0.521569 0.458824 15.000000
1.61482000 1.01950002 9.83977032 0.494118 0.509804 0.466667 15.000000
-6.77189016 1.05300999 8.31706047 0.592157 0.556863 0.486275 15.000000
-6.88880014 -0.28235099 8.58458042 0.713725 0.764706 0.709804 15.000000
-5.82746983 1.08374000 8.49164963 0.54902 0.54902 0.47451 15.000000
0.66009301 -0.52432001 9.97560024 0.466667 0.4 0.4 15.000000
-5.85770988 1.23432004 8.45555973 0.568627 0.576471 0.537255 15.000000
-4.43382978 1.26918006 10.22770023 0.458824 0.486275 0.513725 15.000000
0.62672001 -1.63505995 12.47119999 0.137255 0.211765 0.356863 15.000000
-3.30952001 -0.00971307 10.38020039 0.439216 0.458824 0.482353 15.000000
-4.32952976 0.13072100 10.47679996 0.384314 0.384314 0.392157 15.000000
-4.13973999 1.31719995 10.27449989 0.486275 0.501961 0.537255 15.000000
-3.75376010 1.33538997 10.33450031 0.447059 0.494118 0.54902 15.000000
-2.41648006 1.28400004 10.24269962 0.34902 0.356863 0.376471 15.000000
-1.38576996 -0.59173203 11.20429993 0.321569 0.403922 0.54902 15.000000
-2.41372991 1.38572001 10.21100044 0.364706 0.392157 0.419608 15.000000
1.21044004 1.07913005 9.80272961 0.168627 0.219608 0.27451 15.000000
0.15410700 1.47631001 10.99619961 0.211765 0.203922 0.231373 15.000000
0.15410700 1.47631001 10.99619961 0.211765 0.203922 0.231373 15.000000
-5.05903006 1.25689006 10.12619972 0.211765 0.227451 0.247059 15.000000
1.80018997 1.31208003 9.79835033 0.447059 0.494118 0.454902 15.000000
1.24775004 0.62590802 9.81157970 0.603922 0.568627 0.494118 15.000000
-6.04725981 1.42115998 8.38743019 0.576471 0.6 0.529412 15.000000
-2.63028002 -0.52011502 10.50349998 0.592157 0.576471 0.529412 15.000000
-5.69078016 1.43200004 8.45285988 0.564706 0.568627 0.564706 15.000000
-5.58446980 0.40868601 8.96133995 0.447059 0.466667 0.482353 15.000000
-0.42962900 1.70434999 10.84360027 0.376471 0.411765 0.419608 15.000000
0.01817990 1.61803997 10.93770027 0.411765 0.458824 0.521569 15.000000
1.56276000 1.52474999 9.73126030 0.356863 0.341176 0.321569 15.000000
-5.66550016 0.28808400 8.66685963 0.313725 0.341176 0.384314 15.000000
1.60005999 1.44916999 9.74524021 0.466667 0.458824 0.439216 15.000000
-0.59614003 -1.90477002 12.55230045 0.156863 0.239216 0.337255 15.000000
1.37992001 -0.70016497 10.04360008 0.368627 0.439216 0.494118 15.000000
-4.88465023 1.96853995 10.01070023 0.337255 0.392157 0.427451 15.000000
-6.93112993 0.29535800 8.46708965 0.27451 0.329412 0.34902 15.000000
-1.10370004 1.92533004 10.67720032 0.384314 0.419608 0.458824 15.000000
-2.14212990 -0.03650860 10.58320045 0.592157 0.568627 0.509804 15.000000
0.10614200 1.94994998 10.88770008 0.329412 0.403922 0.466667 15.000000
0.15469199 1.97485006 10.89509964 0.192157 0.203922 0.27451 15.000000
-0.51295298 0.83404601 11.01439953 0.27451 0.247059 0.219608 15.000000
-0.03097940 2.04284000 10.83160019 0.219608 0.239216 0.254902 15.000000
1.06070995 1.82666004 9.49438000 0.376471 0.403922 0.376471 15.000000
-3.88428998 0.37511501 8.95143032 0.309804 0.419608 0.541176 15.000000
-5.04826021 0.66571498 10.33240032 0 0 0 15.000000
-8.72675037 5.03017998 22.63920021 0.247059 0.282353 0.419608 15.000000
-2.10574007 2.08181000 9.69466019 0.156863 0.231373 0.294118 15.000000
0.38024700 1.90899003 9.75874996 0.329412 0.403922 0.501961 15.000000
-5.93681002 0.19065100 8.67074966 0.431373 0.384314 0.364706 15.000000
0.52235699 2.19016004 9.33889008 0.203922 0.266667 0.337255 15.000000
-3.02606010 -2.56278992 12.29969978 0.121569 0.227451 0.294118 15.000000
-2.27410007 -2.47018003 12.18789959 0.556863 0.603922 0.647059 15.000000
-5.43346024 -2.32680988 11.92199993 0.976471 0.992157 0.984314 15.000000
0.88829201 0.77319700 9.76222038 0.294118 0.254902 0.184314 15.000000
-4.96364021 -2.23954010 11.97700024 0.309804 0.364706 0.486275 15.000000
-5.76392984 -0.54018003 8.83045006 0.27451 0.258824 0.211765 15.000000
-2.89671993 0.59542900 10.31239986 0.176471 0.239216 0.337255 15.000000
-0.04912250 -2.18631005 13.07610035 0.811765 0.776471 0.764706 15.000000
-3.62849998 -1.18052995 11.28890038 0.301961 0.411765 0.54902 15.000000
0.73808497 -2.16438007 12.65429974 0.321569 0.294118 0.356863 15.000000
-4.71627998 -2.11560011 11.92969990 0.392157 0.521569 0.658824 15.000000
-2.66865993 -1.87881994 11.76140022 0.329412 0.427451 0.537255 15.000000
0.05019690 2.04231000 10.79539967 0.266667 0.301961 0.329412 15.000000
-2.08646011 -1.92007995 12.28030014 0.247059 0.301961 0.458824 15.000000
-1.40438998 -2.12666988 12.58689976 0.321569 0.368627 0.466667 15.000000
-0.92771900 -1.99651003 12.57970047 0.192157 0.27451 0.4 15.000000
-5.72829008 0.51023299 8.61849022 0.254902 0.239216 0.309804 15.000000
-5.72470999 -1.17904997 9.58681965 0.509804 0.541176 0.529412 15.000000
1.48861003 1.47798002 9.72819996 0.419608 0.364706 0.356863 15.000000
-5.18634987 -1.32178998 11.11709976 0.458824 0.584314 0.666667 15.000000
-4.38781023 -1.30446005 11.25179958 0.521569 0.627451 0.701961 15.000000
-2.99238992 -1.09087002 10.65390015 0.556863 0.576471 0.584314 15.000000
-1.29816997 -1.04559004 11.65909958 0.321569 0.419608 0.54902 15.000000
-0.62467599 -0.19521999 11.21660042 0.286275 0.247059 0.239216 15.000000
-2.77643991 -1.98827004 11.84679985 0.192157 0.266667 0.356863 15.000000
-6.86383009 -0.87594002 8.63043022 0.576471 0.584314 0.564706 15.000000
-6.37928009 -0.70307899 8.72552013 0.568627 0.592157 0.564706 15.000000
1.34958994 -0.48647401 10.08370018 0.611765 0.576471 0.486275 15.000000
-3.67904997 0.08184780 10.59599972 0.501961 0.509804 0.501961 15.000000
-6.07145023 -0.85100102 8.75094032 0.603922 0.603922 0.564706 15.000000
-5.61475992 -0.83595800 8.81346035 0.584314 0.568627 0.556863 15.000000
-2.99622989 -0.66261601 10.58360004 0.556863 0.603922 0.6 15.000000
-2.41217995 -0.62963498 10.67990017 0.247059 0.286275 0.329412 15.000000
-6.92244005 -0.24875499 8.57019043 0.501961 0.564706 0.541176 15.000000
1.15743005 -0.63197798 9.99427986 0.619608 0.592157 0.529412 15.000000
1.22475004 -0.63051498 10.00640011 0.6 0.592157 0.501961 15.000000
1.43002999 -0.62302101 10.04249954 0.576471 0.564706 0.529412 15.000000
1.67290998 -0.61882198 10.10109997 0.564706 0.564706 0.494118 15.000000
-6.88842010 -0.61602402 8.64221954 0.576471 0.611765 0.619608 15.000000
-0.43823999 -0.48716000 11.31210041 0.266667 0.364706 0.494118 15.000000
-6.60799980 -0.45318800 8.67446995 0.592157 0.631373 0.639216 15.000000
-2.78840995 -1.33403003 10.71710014 0.454902 0.466667 0.458824 15.000000
-5.65748978 -0.53331602 10.29230022 0.529412 0.54902 0.513725 15.000000
-2.87584996 2.03105998 9.05640984 0.14902 0.239216 0.286275 15.000000
-4.93915987 2.16170001 9.53011990 0.286275 0.286275 0.337255 15.000000
-5.71229982 -0.40959901 10.32559967 0.513725 0.501961 0.458824 15.000000
-5.51043987 2.16385007 9.90614986 0.14902 0.156863 0.247059 15.000000
-5.11642981 -0.52711302 10.37930012 0.509804 0.529412 0.501961 15.000000
-5.61709976 0.13624300 8.71455956 0.568627 0.611765 0.631373 15.000000
-4.39690018 -0.50918800 10.50129986 0.529412 0.537255 0.513725 15.000000
-3.45748997 -0.53519601 10.35610008 0.631373 0.647059 0.619608 15.000000
-3.45747995 -0.53527802 10.35599995 0.631373 0.647059 0.619608 15.000000
-1.74556005 -0.42116201 10.96020031 0.521569 0.521569 0.501961 15.000000
-1.13742006 0.97684002 10.84230042 0.611765 0.603922 0.603922 15.000000
-1.26961994 -0.41001001 11.04710007 0.576471 0.556863 0.494118 15.000000
-1.19578004 1.44018996 10.76790047 0.458824 0.447059 0.431373 15.000000
-1.07934999 -0.40178201 11.08870029 0.529412 0.513725 0.466667 15.000000
0.65592700 1.06472003 9.66221046 0.431373 0.337255 0.329412 15.000000
-4.04539013 -0.45953101 10.59770012 0.431373 0.392157 0.356863 15.000000
-6.32781982 0.62791401 8.48079967 0.647059 0.576471 0.466667 15.000000
-0.94466698 -0.39536500 11.10060024 0.54902 0.529412 0.458824 15.000000
-6.78479004 0.39051500 8.47795010 0.439216 0.364706 0.337255 15.000000
0.23572400 -0.36748999 11.01729965 0.286275 0.266667 0.266667 15.000000
0.43530300 -0.51969397 9.95118046 0.992157 1 1 15.000000
0.68614000 0.99882799 9.68105030 0.329412 0.286275 0.219608 15.000000
-3.96499991 1.28711998 10.44149971 0.309804 0.392157 0.537255 15.000000
0.43530300 -0.51969397 9.95118046 0.992157 1 1 15.000000
-2.67143989 2.01013994 9.29290962 0.192157 0.239216 0.286275 15.000000
1.48161995 -0.42254001 10.08940029 0.411765 0.376471 0.384314 15.000000
1.73169994 -0.41329899 10.12779999 0.427451 0.384314 0.376471 15.000000
-6.51064014 -0.25140399 8.64929008 0.576471 0.6 0.592157 15.000000
-6.05204010 0.81367302 8.52688980 0.466667 0.431373 0.376471 15.000000
-6.90421009 -0.14980900 8.55737972 0.603922 0.658824 0.694118 15.000000
-6.40100002 -0.24089500 8.72428036 0.392157 0.494118 0.584314 15.000000
-0.43215701 -0.76640898 11.56770039 0.027451 0.156863 0.184314 15.000000
-6.12700987 -0.25928900 8.70341969 0.611765 0.631373 0.627451 15.000000
-3.68061996 -0.08036140 10.63059998 0.494118 0.494118 0.509804 15.000000
-2.87237000 -0.31224301 10.49429989 0.466667 0.482353 0.509804 15.000000
0.66000402 1.00909996 9.66491032 0.368627 0.313725 0.247059 15.000000
-2.09587002 -0.29229799 10.63519955 0.603922 0.627451 0.592157 15.000000
-2.02761006 -0.29243201 10.63529968 0.611765 0.611765 0.592157 15.000000
1.75265002 1.76777995 9.75321960 0.247059 0.294118 0.282353 15.000000
0.60607600 -0.09991700 9.88539982 0.603922 0.603922 0.603922 15.000000
0.66284901 -0.09262070 9.88656998 0.313725 0.254902 0.266667 15.000000
-0.46550700 1.09047997 10.95810032 0.239216 0.247059 0.247059 15.000000
-6.91308022 1.84830999 8.12246990 0.67451 0.658824 0.639216 15.000000
0.13688800 1.07523000 11.07919979 0.192157 0.211765 0.227451 15.000000
1.45130002 1.02417004 9.80996990 0.431373 0.403922 0.337255 15.000000
1.45359004 -0.06875050 10.03129959 0.584314 0.603922 0.576471 15.000000
-1.98547006 0.88792801 10.73309994 0.364706 0.364706 0.313725 15.000000
-6.60614014 -0.13537300 8.61390018 0.592157 0.619608 0.631373 15.000000
-6.72060013 1.51551998 8.25331020 0.286275 0.27451 0.239216 15.000000
-6.13122988 -0.07067840 8.67675972 0.611765 0.639216 0.647059 15.000000
-5.22734022 0.19802000 10.32540035 0.466667 0.466667 0.439216 15.000000
-4.98003006 0.03707520 10.36470032 0.537255 0.556863 0.568627 15.000000
-3.88800001 0.02695110 10.64939976 0.392157 0.47451 0.592157 15.000000
-6.47872019 0.15149800 8.57378006 0.301961 0.356863 0.431373 15.000000
1.27252996 1.84924996 9.56884956 0.403922 0.392157 0.403922 15.000000
-0.25722599 1.06414998 10.98999977 0.431373 0.419608 0.376471 15.000000
-5.95664978 0.26362601 8.65139961 0.576471 0.611765 0.639216 15.000000
-5.60551977 0.57012302 8.93282032 0.494118 0.509804 0.501961 15.000000
-4.98014021 0.19814500 10.34379959 0.509804 0.537255 0.537255 15.000000
1.70246994 1.39962006 9.77400017 0.337255 0.294118 0.321569 15.000000
-4.23738003 0.37999001 10.44169998 0.54902 0.564706 0.568627 15.000000
-5.66591978 0.66507202 9.06031036 0.494118 0.458824 0.427451 15.000000
-3.88647008 0.42632800 10.57470036 0.4 0.501961 0.603922 15.000000
-1.37339997 0.45706001 10.93430042 0.529412 0.537255 0.521569 15.000000
-0.47213599 1.92224002 10.79660034 0.392157 0.419608 0.431373 15.000000
-0.46394500 0.32735199 11.12440014 0.529412 0.54902 0.556863 15.000000
0.45126200 0.23824701 9.91222000 0.556863 0.611765 0.631373 15.000000
0.52490699 0.35332301 9.74553967 0.513725 0.54902 0.54902 15.000000
1.45568001 0.24938300 9.96732044 0.568627 0.592157 0.584314 15.000000
-4.38462019 1.27277005 10.23849964 0.321569 0.301961 0.329412 15.000000
-4.37961006 0.82149100 10.33390045 0.34902 0.356863 0.4 15.000000
0.51533997 1.36826003 9.56707954 0.486275 0.537255 0.584314 15.000000
1.46054006 0.40250400 9.93756962 0.537255 0.564706 0.568627 15.000000
-2.83762002 1.60529995 10.21700001 0.556863 0.541176 0.364706 15.000000
1.75926006 0.26164001 10.00360012 0.529412 0.556863 0.54902 15.000000
-0.48405701 2.14735007 10.28969955 0.2 0.27451 0.329412 15.000000
2.55542994 0.30924600 9.83848000 0.101961 0.137255 0.501961 15.000000
0.80429500 0.21940200 9.86112022 0.556863 0.486275 0.494118 15.000000
-6.59437990 0.39870799 8.49775028 0.537255 0.556863 0.529412 15.000000
-5.78548002 2.25622010 9.58990002 0.258824 0.286275 0.384314 15.000000
-1.32116997 0.69024599 10.89179993 0.521569 0.54902 0.584314 15.000000
-2.46002007 1.02052999 10.29559994 0.501961 0.529412 0.529412 15.000000
-6.03256989 -1.95403004 11.53899956 0.611765 0.658824 0.686275 15.000000
-1.50866997 0.74013501 10.82100010 0.576471 0.619608 0.592157 15.000000
-5.80080986 0.56235898 10.11279964 0.639216 0.658824 0.647059 15.000000
-3.00632000 0.19764400 10.38189983 0.486275 0.466667 0.403922 15.000000
0.15229701 0.67743498 11.15569973 0.239216 0.239216 0.258824 15.000000
0.33760101 0.69807899 10.21560001 0.403922 0.466667 0.494118 15.000000
-2.34379005 1.32565999 10.20800018 0.494118 0.529412 0.556863 15.000000
-6.29230022 1.39998996 8.35674953 0.447059 0.556863 0.627451 15.000000
0.43710899 0.47876301 9.85301971 0.509804 0.592157 0.639216 15.000000
-6.83106995 -0.05879400 8.56254959 0.329412 0.294118 0.364706 15.000000
0.44844300 0.61639500 9.83600044 0.509804 0.556863 0.54902 15.000000
-4.15546989 -0.64549702 10.68379974 0.584314 0.6 0.619608 15.000000
-5.76710987 0.83657497 10.02219963 0.376471 0.411765 0.403922 15.000000
-2.90604997 -1.12623000 10.65979958 0.384314 0.364706 0.376471 15.000000
-5.11903000 0.80292398 10.20330048 0.313725 0.321569 0.337255 15.000000
-5.78155994 1.82193995 8.21627045 0.392157 0.427451 0.466667 15.000000
-4.96750021 0.73669398 10.23219967 0.494118 0.501961 0.494118 15.000000
-4.98957014 0.80552202 10.20940018 0.247059 0.258824 0.301961 15.000000
-2.73305011 0.76840198 10.21440029 0.6 0.6 0.603922 15.000000
-2.01023006 0.80057400 10.43239975 0.529412 0.576471 0.556863 15.000000
1.24975002 0.23112001 10.01650047 0.184314 0.286275 0.411765 15.000000
-0.64064598 0.85673201 10.97819996 0.466667 0.466667 0.466667 15.000000
-0.98410499 -1.61092997 12.58650017 0 0 0 15.000000
-6.92580986 1.23845005 8.26086044 0.631373 0.627451 0.529412 15.000000
-7.00185013 -0.82883602 8.59302044 0.564706 0.568627 0.482353 15.000000
-0.59083498 0.98569101 10.93010044 0.447059 0.47451 0.486275 15.000000
0.78436601 0.78858399 9.76331997 0.392157 0.301961 0.27451 15.000000
0.40228200 2.02714992 9.83460045 0.384314 0.431373 0.466667 15.000000
-6.39338017 0.91938299 8.49170017 0.419608 0.494118 0.576471 15.000000
-6.23127985 0.92003602 8.49567032 0.411765 0.501961 0.576471 15.000000
-6.13916016 -1.07656002 8.89877987 0.611765 0.647059 0.686275 15.000000
-2.13413000 0.55608797 10.45870018 0.592157 0.592157 0.576471 15.000000
-5.70624018 1.15445006 10.01609993 0.447059 0.501961 0.537255 15.000000
-4.01577997 1.04753995 10.33460045 0.494118 0.537255 0.537255 15.000000
-3.49071002 1.06693995 10.10410023 0.501961 0.556863 0.576471 15.000000
-2.41411996 1.13636994 10.25290012 0.392157 0.403922 0.403922 15.000000
-1.37466002 1.27346003 10.76659966 0.47451 0.486275 0.54902 15.000000
-0.46583101 1.29725003 10.93229961 0.439216 0.466667 0.509804 15.000000
0.39526099 1.03634000 10.08889961 0.211765 0.211765 0.192157 15.000000
-3.19777012 -0.49445599 10.42010021 0.47451 0.431373 0.392157 15.000000
-0.19418800 2.03376007 10.86170006 0.239216 0.282353 0.329412 15.000000
-7.07599020 -1.02400005 8.69851017 0.992157 1 0.992157 15.000000
0.48024899 1.02645004 9.58757973 0.537255 0.54902 0.584314 15.000000
1.09923995 1.12527001 9.76854992 0.341176 0.392157 0.482353 15.000000
1.25215006 1.13023996 9.80126953 0.321569 0.403922 0.494118 15.000000
1.80054998 1.15522003 9.81315994 0.466667 0.501961 0.466667 15.000000
-5.70817995 1.31286001 9.99269962 0.431373 0.486275 0.529412 15.000000
-1.43518996 0.00689231 11.00030041 0.501961 0.482353 0.482353 15.000000
-3.81260991 1.27482998 10.37259960 0.258824 0.341176 0.447059 15.000000
-3.02467990 1.40768003 10.12349987 0.458824 0.509804 0.537255 15.000000
-1.37379003 1.43682003 10.73690033 0.447059 0.466667 0.494118 15.000000
1.20267999 -0.59264499 10.02610016 0.411765 0.341176 0.239216 15.000000
-0.46357700 1.46118999 10.89610004 0.431373 0.447059 0.47451 15.000000
-5.36139011 -0.49693701 10.34230042 0.556863 0.501961 0.47451 15.000000
0.48307601 1.35073996 9.51811981 0.501961 0.537255 0.584314 15.000000
0.72207499 1.26956999 9.61161995 0.529412 0.537255 0.509804 15.000000
-2.60557008 1.68523002 10.22990036 0.286275 0.258824 0.184314 15.000000
1.71748996 1.14620996 9.82351971 0.337255 0.27451 0.286275 15.000000
0.90677202 1.20793998 9.66573048 0.529412 0.537255 0.486275 15.000000
0.99927503 1.32664001 9.65816975 0.47451 0.482353 0.458824 15.000000
-2.28770995 0.95143402 10.32330036 0.337255 0.329412 0.27451 15.000000
-3.42656994 -2.10454011 12.15130043 0.14902 0.211765 0.27451 15.000000
-1.32438004 0.80949903 10.87989998 0.329412 0.329412 0.294118 15.000000
1.46888006 1.23447001 9.75883961 0.509804 0.537255 0.482353 15.000000
-3.73151994 0.40631601 10.52019978 0.47451 0.458824 0.431373 15.000000
-6.31435013 1.37452996 8.41160965 0.466667 0.564706 0.627451 15.000000
-1.96870005 -0.45260000 10.62790012 0.537255 0.47451 0.411765 15.000000
-3.38352990 -0.04698820 10.36989975 0.6 0.576471 0.494118 15.000000
-5.59007978 1.43297994 8.44721031 0.556863 0.568627 0.584314 15.000000
-0.63375098 1.61690998 10.82660007 0.411765 0.439216 0.458824 15.000000
-0.61341798 1.70208001 10.81550026 0.231373 0.239216 0.231373 15.000000
-6.65454006 -1.97756004 9.49901962 0.247059 0.301961 0.419608 15.000000
-5.17259979 1.09232998 10.14099979 0.486275 0.509804 0.466667 15.000000
-0.63578302 1.77724004 10.79619980 0.384314 0.419608 0.431373 15.000000
0.45726299 -0.21882699 9.92720985 0.592157 0.592157 0.584314 15.000000
